"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value"
"FF","2017-04-28","94.8","1.9331","5.9467","Chris Iannetta",607536,592662,"null","ball",,,,,"11","null","R","L","L","ARI","COL","B","null","null",0,2,2017,"-0.6386","1.3182","-1.0431","2.9362","null","null","null",2,2,"Top","null","null",,,455104,,"170429_020905",,,,,,,"3.7475","1.8840","null","null","null","94.9100","2256","6.3430",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.1569","0.000","0.000","null","null","null","null"
"CU","2017-04-28","81.3","2.1430","5.9357","Chris Iannetta",607536,592662,"null","swinging_strike",,,,,"14","null","R","L","L","ARI","COL","S","null","null",0,1,2017,"0.2404","-0.8819","0.2154","0.9983","null","null","null",2,2,"Top","null","null",,,455104,,"170429_020856",,,,,,,"3.7475","1.5367","null","null","null","80.9120","2018","5.6170",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.8828","0.000","0.000","null","null","null","null"
"FF","2017-04-28","94.5","2.0960","5.9366","Chris Iannetta",607536,592662,"null","called_strike",,,,,"8","null","R","L","L","ARI","COL","S","null","null",0,0,2017,"-0.4325","1.3011","0.0318","1.9904","null","null","null",2,2,"Top","null","null",,,455104,,"170429_020839",,,,,,,"3.7475","1.8241","null","null","null","94.8990","2291","6.3590",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.1408","0.000","0.000","null","null","null","null"
"SL","2017-04-28","84.0","2.1651","6.1466","Chris Iannetta",572863,592662,"field_out","hit_into_play",,,,,"8","Dustin Garneau lines out to left fielder Yasmany Tomas.  ","R","R","L","ARI","COL","X","7","line_drive",0,1,2017,"0.1735","0.2186","-0.0042","2.1506","null","null","null",1,2,"Top","34.22","81.36",,,455104,,"170429_020800",,,,,,,"3.7475","1.5367","351","93.3","27.6170","83.3010","2149","5.7240",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.7759","0.182","0.275","0.00",1,0,0
"FT","2017-04-28","94.3","2.1963","6.0103","Chris Iannetta",572863,592662,"null","swinging_strike",,,,,"12","null","R","R","L","ARI","COL","S","null","null",0,0,2017,"-1.2421","0.7582","0.9103","2.9316","null","null","null",1,2,"Top","null","null",,,455104,,"170429_020738",,,,,,,"3.7475","1.5367","null","null","null","94.3200","2240","6.1290",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.3706","0.000","0.000","null","null","null","null"
"SL","2017-04-28","83.7","2.3213","6.2080","Chris Iannetta",642162,592662,"field_out","hit_into_play",,,,,"9","Pat Valaika flies out to right fielder David Peralta.  ","R","R","L","ARI","COL","X","9","fly_ball",1,1,2017,"0.2196","0.5553","0.4766","1.7482","null","null","null",0,2,"Top","155.53","100.15",,,455104,,"170429_020654",,,,,,,"3.6955","1.5147","248","78.1","45.6120","82.1610","2023","5.7500",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.7497","0.040","0.042","0.00",1,0,0
"CU","2017-04-28","80.4","2.3856","6.1451","Chris Iannetta",642162,592662,"null","called_strike",,,,,"6","null","R","R","L","ARI","COL","S","null","null",1,0,2017,"0.1554","-0.5105","0.4465","2.3743","null","null","null",0,2,"Top","null","null",,,455104,,"170429_020641",,,,,,,"3.5280","1.7782","null","null","null","79.1190","2005","5.1570",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"55.3430","0.000","0.000","null","null","null","null"
"CU","2017-04-28","80.5","2.3451","6.1326","Chris Iannetta",642162,592662,"null","ball",,,,,"14","null","R","R","L","ARI","COL","B","null","null",0,0,2017,"0.1766","-0.6506","0.3569","1.0430","null","null","null",0,2,"Top","null","null",,,455104,,"170429_020629",,,,,,,"3.4083","1.7303","null","null","null","79.3340","2004","5.1550",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"55.3447","0.000","0.000","null","null","null","null"
"FF","2017-04-28","94.7","1.9697","5.9594","Chris Iannetta",467827,592662,"field_out","hit_into_play",,,,,"8","Gerardo Parra grounds out sharply, second baseman Brandon Drury to first baseman Paul Goldschmidt.  ","R","L","L","ARI","COL","X","4","ground_ball",1,0,2017,"-0.6915","1.5040","-0.0373","2.0036","null","471865.00","448602.00",2,1,"Top","143.96","150.24",,,455104,,"170429_015126",,,,,,,"3.8435","1.5907","130","101.1","6.5830","93.8450","2205","6.1020",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.3971","0.676","0.640","0.00",1,0,0
"SL","2017-04-28","85.6","2.0147","5.9210","Chris Iannetta",467827,592662,"null","blocked_ball",,,,,"13","null","R","L","L","ARI","COL","B","null","null",0,0,2017,"0.1635","0.3209","-1.7615","-0.5678","null","471865.00","448602.00",2,1,"Top","null","null",,,455104,,"170429_015026",,,,,,,"3.7358","1.8062","null","null","null","85.0140","2080","6.0460",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.4532","0.000","0.000","null","null","null","null"
"CU","2017-04-28","82.2","2.1452","5.9653","Chris Iannetta",448602,592662,"walk","blocked_ball",,,,,"13","Mark Reynolds walks.   Carlos Gonzalez to 2nd.  ","R","R","L","ARI","COL","B","null","null",3,1,2017,"0.2234","-0.8617","-0.6620","0.6395","null","null","471865.00",2,1,"Top","null","null",,,455104,,"170429_014939",,,,,,,"4.1105","2.0576","null","null","null","81.3590","2241","5.5970",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.9028","0.000","0.000","0.70",1,0,0
"FF","2017-04-28","95.0","1.7835","6.0641","Chris Iannetta",448602,592662,"null","ball",,,,,"13","null","R","R","L","ARI","COL","B","null","null",2,1,2017,"-0.7536","1.3195","-1.1744","2.0840","null","null","471865.00",2,1,"Top","null","null",,,455104,,"170429_014918",,,,,,,"4.1344","1.9978","null","null","null","94.3410","2316","6.1090",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.3903","0.000","0.000","null","null","null","null"
"CU","2017-04-28","82.3","2.1779","5.9694","Chris Iannetta",448602,592662,"null","blocked_ball",,,,,"14","null","R","R","L","ARI","COL","B","null","null",1,1,2017,"0.2086","-0.5326","0.0067","0.7314","null","null","471865.00",2,1,"Top","null","null",,,455104,,"170429_014833",,,,,,,"3.9065","1.9134","null","null","null","81.1480","2126","5.5710",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.9288","0.000","0.000","null","null","null","null"
"FF","2017-04-28","94.0","1.6693","6.1083","Chris Iannetta",448602,592662,"null","called_strike",,,,,"13","null","R","R","L","ARI","COL","S","null","null",1,0,2017,"-0.8094","1.5231","-0.8113","1.6214","null","null","471865.00",2,1,"Top","null","null",,,455104,,"170429_014813",,,,,,,"3.6698","1.8690","null","null","null","93.4410","2284","6.1490",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.3504","0.000","0.000","null","null","null","null"
"CU","2017-04-28","80.4","1.9281","6.1577","Chris Iannetta",448602,592662,"null","blocked_ball",,,,,"14","null","R","R","L","ARI","COL","B","null","null",0,0,2017,"0.7374","-0.6398","0.2531","0.5951","null","null","471865.00",2,1,"Top","null","null",,,455104,,"170429_014752",,,,,,,"4.0746","1.9499","null","null","null","78.9790","2120","5.3660",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"55.1336","0.000","0.000","null","null","null","null"
"FT","2017-04-28","95.1","2.0866","5.8334","Chris Iannetta",471865,592662,"single","hit_into_play_score",,,,,"9","Carlos Gonzalez singles on a ground ball to center fielder A.  J.   Pollock.   Nolan Arenado scores.  ","R","L","L","ARI","COL","X","null","ground_ball",2,0,2017,"-1.2533","1.1128","0.5420","2.0254","null","571448.00","null",2,1,"Top","125.97","202.87",,,455104,,"170429_014707",,,,,,,"3.7875","1.5667","4","97.2","-34.2550","94.9020","2263","6.3030",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.1966","0.108","0.100","0.90",1,1,0
"SL","2017-04-28","85.4","1.9808","5.9608","Chris Iannetta",471865,592662,"null","blocked_ball",,,,,"13","null","R","L","L","ARI","COL","B","null","null",1,0,2017,"0.1263","0.3184","-0.8768","-0.5387","null","571448.00","null",2,1,"Top","null","null",,,455104,,"170429_014624",,,,,,,"3.9789","2.0457","null","null","null","83.8640","2111","5.9150",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.5842","0.000","0.000","null","null","null","null"
"FF","2017-04-28","94.5","1.7195","6.0393","Chris Iannetta",471865,592662,"null","ball",,,,,"13","null","R","L","L","ARI","COL","B","null","null",0,0,2017,"-0.7950","1.3210","-1.2635","2.6847","null","571448.00","null",2,1,"Top","null","null",,,455104,,"170429_014600",,,,,,,"3.9670","2.0696","null","null","null","94.6240","2245","6.3290",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.1708","0.000","0.000","null","null","null","null"
"FF","2017-04-28","95.7","2.0259","6.1081","Chris Iannetta",571448,592662,"double","hit_into_play_no_out",,,,,"7","Nolan Arenado hits a ground-rule double (8) on a line drive down the left-field line.  ","R","R","L","ARI","COL","X","null","line_drive",3,1,2017,"-0.8039","1.4463","-0.4300","1.7961","null","null","null",2,1,"Top","28.44","95.03",,,455104,,"170429_014504",,,,,,,"3.7875","1.5667","335","98.4","23.0870","95.2660","2295","6.1200",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.3796","0.468","0.676","1.25",1,1,1
"CU","2017-04-28","81.8","2.2817","6.0639","Chris Iannetta",571448,592662,"null","ball",,,,,"14","null","R","R","L","ARI","COL","B","null","null",2,1,2017,"0.4649","-0.7499","1.1010","1.8725","null","null","null",2,1,"Top","null","null",,,455104,,"170429_014444",,,,,,,"3.7875","1.9978","null","null","null","80.5590","2255","5.4030",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"55.0970","0.000","0.000","null","null","null","null"
"FF","2017-04-28","95.1","2.0276","5.9753","Chris Iannetta",571448,592662,"null","ball",,,,,"13","null","R","R","L","ARI","COL","B","null","null",1,1,2017,"-0.7074","1.1281","-0.9890","1.7438","null","null","null",2,1,"Top","null","null",,,455104,,"170429_014431",,,,,,,"3.7473","1.9338","null","null","null","95.1690","2228","6.4700",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.0297","0.000","0.000","null","null","null","null"
"FF","2017-04-28","94.7","2.2025","6.0393","Chris Iannetta",571448,592662,"null","ball",,,,,"12","null","R","R","L","ARI","COL","B","null","null",0,1,2017,"-0.7692","1.2947","0.5294","3.7987","null","null","null",2,1,"Top","null","null",,,455104,,"170429_014412",,,,,,,"3.4848","1.8778","null","null","null","94.5030","2316","6.2710",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.2286","0.000","0.000","null","null","null","null"
"FF","2017-04-28","96.0","1.9541","6.1078","Chris Iannetta",571448,592662,"null","called_strike",,,,,"6","null","R","R","L","ARI","COL","S","null","null",0,0,2017,"-0.6580","1.4421","0.7191","2.7165","null","null","null",2,1,"Top","null","null",,,455104,,"170429_014402",,,,,,,"3.8593","2.0217","null","null","null","95.7120","2297","6.3520",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.1472","0.000","0.000","null","null","null","null"
"FF","2017-04-28","95.6","2.0386","6.1236","Chris Iannetta",596115,592662,"strikeout","swinging_strike",,,,,"5","Trevor Story strikes out swinging.  ","R","R","L","ARI","COL","S","null","null",2,2,2017,"-0.8471","1.2645","-0.0511","3.0345","null","null","null",1,1,"Top","null","null",,,455104,,"170429_014322",,,,,,,"3.8665","1.6027","null","null","null","95.4190","2306","6.3870",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.1124","0.000","0.000","0.00",1,0,0
"FF","2017-04-28","94.5","2.1684","6.0384","Chris Iannetta",596115,592662,"null","ball",,,,,"3","null","R","R","L","ARI","COL","B","null","null",1,2,2017,"-0.8016","1.2730","0.4580","4.1604","null","null","null",1,1,"Top","null","null",,,455104,,"170429_014302",,,,,,,"4.0699","1.9978","null","null","null","94.2870","2303","6.2280",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.2713","0.000","0.000","null","null","null","null"
"CU","2017-04-28","82.2","2.2509","6.0660","Chris Iannetta",596115,592662,"null","swinging_strike",,,,,"9","null","R","R","L","ARI","COL","S","null","null",1,1,2017,"0.2258","-0.6113","0.6379","1.8309","null","null","null",1,1,"Top","null","null",,,455104,,"170429_014245",,,,,,,"3.8665","1.6027","null","null","null","80.9520","2128","5.3720",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"55.1271","0.000","0.000","null","null","null","null"
"CU","2017-04-28","81.5","2.2535","6.0520","Chris Iannetta",596115,592662,"null","called_strike",,,,,"6","null","R","R","L","ARI","COL","S","null","null",1,0,2017,"0.3081","-0.5615","0.4812","2.7676","null","null","null",1,1,"Top","null","null",,,455104,,"170429_014223",,,,,,,"3.9861","1.9739","null","null","null","80.0540","2021","5.3030",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"55.1965","0.000","0.000","null","null","null","null"
"CU","2017-04-28","83.2","2.2267","6.0031","Chris Iannetta",596115,592662,"null","ball",,,,,"14","null","R","R","L","ARI","COL","B","null","null",0,0,2017,"0.1620","-0.6078","0.2938","0.6942","null","null","null",1,1,"Top","null","null",,,455104,,"170429_014206",,,,,,,"4.0579","2.0338","null","null","null","81.9080","2091","5.3130",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"55.1867","0.000","0.000","null","null","null","null"
"SL","2017-04-28","85.9","2.2043","5.9667","Chris Iannetta",453568,592662,"field_out","hit_into_play",,,,,"8","Charlie Blackmon grounds out to first baseman Paul Goldschmidt.  ","R","L","L","ARI","COL","X","3","ground_ball",1,2,2017,"0.0482","-0.0599","-0.1486","1.6807","null","null","null",0,1,"Top","147.03","175.06",,,455104,,"170429_014126",,,,,,,"3.8665","1.6027","82","89.4","5.2800","84.9650","2142","5.8730",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.6265","0.466","0.438","0.00",1,0,0
"FF","2017-04-28","95.1","2.1746","6.0314","Chris Iannetta",453568,592662,"null","foul",,,,,"1","null","R","L","L","ARI","COL","S","null","null",1,2,2017,"-0.8072","1.1960","-0.3631","3.2213","null","null","null",0,1,"Top","null","null",,,455104,,"170429_014106",,,,,,,"3.8665","1.6027","null","null","null","94.9250","2277","6.3030",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.1964","0.000","0.000","null","null","null","null"
"SL","2017-04-28","84.0","2.1787","6.0088","Chris Iannetta",453568,592662,"null","swinging_strike",,,,,"14","null","R","L","L","ARI","COL","S","null","null",1,1,2017,"0.0000","0.1621","0.1385","0.5912","null","null","null",0,1,"Top","null","null",,,455104,,"170429_014036",,,,,,,"3.8665","1.6027","null","null","null","82.5440","2058","5.6140",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.8852","0.000","0.000","null","null","null","null"
"CU","2017-04-28","82.6","2.2456","6.0722","Chris Iannetta",453568,592662,"null","ball",,,,,"12","null","R","L","L","ARI","COL","B","null","null",0,1,2017,"0.1991","-0.5703","1.3421","3.5349","null","null","null",0,1,"Top","null","null",,,455104,,"170429_014021",,,,,,,"3.8665","1.8422","null","null","null","81.2350","1785","5.3480",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"55.1515","0.000","0.000","null","null","null","null"
"FF","2017-04-28","94.6","2.0139","6.0774","Chris Iannetta",453568,592662,"null","called_strike",,,,,"7","null","R","L","L","ARI","COL","S","null","null",0,0,2017,"-0.7206","1.4024","-0.6370","2.3069","null","null","null",0,1,"Top","null","null",,,455104,,"170429_014005",,,,,,,"3.8665","1.9500","null","null","null","94.2950","2224","6.2950",490435,592662,455104,502671,592273,518614,572008,630111,572041,444482,"54.2049","0.000","0.000","null","null","null","null"
"FF","2017-04-25","85.0","-2.0745","5.3183","Chris Iannetta",571976,611093,"strikeout","swinging_strike",,,,,"8","Wil Myers strikes out swinging.  ","R","R","R","ARI","SD","S","null","null",2,2,2017,"0.4360","0.6571","0.0130","1.9420","null","null","null",2,9,"Top","null","null",,,455104,,"170426_044308",,,,,,,"3.6666","1.4418","null","null","null","84.1540","2092","5.6200",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"54.8798","0.000","0.000","0.00",1,0,0
"FF","2017-04-25","93.7","-1.8571","5.4358","Chris Iannetta",571976,611093,"null","foul",,,,,"12","null","R","R","R","ARI","SD","S","null","null",2,2,2017,"0.2344","1.2052","0.8495","3.0616","null","null","null",2,9,"Top","null","null",,,455104,,"170426_044243",,,,,,,"3.6666","1.4418","null","null","null","92.5800","2469","5.5300",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"54.9693","0.000","0.000","null","null","null","null"
"FF","2017-04-25","93.4","-2.0074","5.4345","Chris Iannetta",571976,611093,"null","foul",,,,,"5","null","R","R","R","ARI","SD","S","null","null",2,1,2017,"0.5716","1.5863","0.2167","2.9624","null","null","null",2,9,"Top","null","null",,,455104,,"170426_044202",,,,,,,"3.6683","1.4437","null","null","null","91.7450","2415","5.3440",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"55.1554","0.000","0.000","null","null","null","null"
"FF","2017-04-25","93.9","-1.8358","5.5179","Chris Iannetta",571976,611093,"null","ball",,,,,"11","null","R","R","R","ARI","SD","B","null","null",1,1,2017,"0.5587","1.1289","-0.7145","3.6692","null","null","null",2,9,"Top","null","null",,,455104,,"170426_044134",,,,,,,"3.0418","1.6601","null","null","null","92.2440","2347","5.1350",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"55.3648","0.000","0.000","null","null","null","null"
"FF","2017-04-25","93.8","-1.9791","5.4645","Chris Iannetta",571976,611093,"null","swinging_strike",,,,,"4","null","R","R","R","ARI","SD","S","null","null",1,0,2017,"0.4860","1.3279","-0.5304","2.2374","null","null","null",2,9,"Top","null","null",,,455104,,"170426_044112",,,,,,,"3.6666","1.4418","null","null","null","92.0040","2377","5.2350",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"55.2648","0.000","0.000","null","null","null","null"
"FF","2017-04-25","93.2","-2.0267","5.3873","Chris Iannetta",571976,611093,"null","ball",,,,,"14","null","R","R","R","ARI","SD","B","null","null",0,0,2017,"0.7548","1.1096","0.8775","1.5471","null","null","null",2,9,"Top","null","null",,,455104,,"170426_044052",,,,,,,"3.7099","1.7976","null","null","null","91.5910","2356","5.2240",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"55.2760","0.000","0.000","null","null","null","null"
"FF","2017-04-25","84.7","-1.8519","5.3888","Chris Iannetta",605486,611093,"field_out","hit_into_play",,,,,"4","Cory Spangenberg flies out to center fielder Jeremy Hazelbaker.  ","R","L","R","ARI","SD","X","8","fly_ball",1,2,2017,"1.0118","0.5076","-0.2933","2.3141","null","null","null",1,9,"Top","117.75","31.73",,,455104,,"170426_044005",,,,,,,"3.6973","1.5167","395","98.9","37.2140","83.2980","2101","5.4830",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"55.0163","0.237","0.451","0.00",1,0,0
"FF","2017-04-25","83.8","-2.0172","5.3399","Chris Iannetta",605486,611093,"null","called_strike",,,,,"13","null","R","L","R","ARI","SD","S","null","null",1,1,2017,"0.3770","0.6401","-1.0548","1.8521","null","null","null",1,9,"Top","null","null",,,455104,,"170426_043944",,,,,,,"3.3164","1.6207","null","null","null","82.8400","1917","5.3920",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"55.1075","0.000","0.000","null","null","null","null"
"CH","2017-04-25","83.7","-2.0733","5.2999","Chris Iannetta",605486,611093,"null","ball",,,,,"14","null","R","L","R","ARI","SD","B","null","null",0,1,2017,"0.3842","0.7549","1.0244","0.8278","null","null","null",1,9,"Top","null","null",,,455104,,"170426_043925",,,,,,,"3.5500","1.7647","null","null","null","82.8540","2018","5.5630",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"54.9368","0.000","0.000","null","null","null","null"
"FF","2017-04-25","93.4","-2.1484","5.4466","Chris Iannetta",605486,611093,"null","swinging_strike",,,,,"4","null","R","L","R","ARI","SD","S","null","null",0,0,2017,"0.6857","1.3530","-0.6027","2.6938","null","null","null",1,9,"Top","null","null",,,455104,,"170426_043904",,,,,,,"3.6956","1.5148","null","null","null","91.6870","2402","5.1780",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"55.3220","0.000","0.000","null","null","null","null"
"FF","2017-04-25","93.8","-1.9879","5.5006","Chris Iannetta",622534,611093,"strikeout","swinging_strike",,,,,"5","Manuel Margot strikes out swinging.  ","R","R","R","ARI","SD","S","null","null",3,2,2017,"0.4804","1.5506","0.0165","2.9231","null","null","null",0,9,"Top","null","null",,,455104,,"170426_043831",,,,,,,"3.6956","1.5148","null","null","null","91.8590","2415","5.2070",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"55.2923","0.000","0.000","0.00",1,0,0
"FF","2017-04-25","93.2","-1.8816","5.3682","Chris Iannetta",622534,611093,"null","foul",,,,,"4","null","R","R","R","ARI","SD","S","null","null",3,2,2017,"0.4432","1.0341","-0.2798","2.8366","null","null","null",0,9,"Top","null","null",,,455104,,"170426_043803",,,,,,,"3.6956","1.5148","null","null","null","91.7940","2350","5.3780",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"55.1216","0.000","0.000","null","null","null","null"
"FF","2017-04-25","92.9","-2.0504","5.5409","Chris Iannetta",622534,611093,"null","foul",,,,,"11","null","R","R","R","ARI","SD","S","null","null",3,2,2017,"0.4895","1.4793","-0.8402","3.2393","null","null","null",0,9,"Top","null","null",,,455104,,"170426_043740",,,,,,,"3.6956","1.5148","null","null","null","91.5330","2315","5.5430",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"54.9562","0.000","0.000","null","null","null","null"
"FF","2017-04-25","93.9","-1.9668","5.4620","Chris Iannetta",622534,611093,"null","called_strike",,,,,"4","null","R","R","R","ARI","SD","S","null","null",3,1,2017,"0.4256","1.3927","-0.6372","2.7338","null","null","null",0,9,"Top","null","null",,,455104,,"170426_043720",,,,,,,"3.6332","1.6398","null","null","null","92.5500","2380","5.6350",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"54.8646","0.000","0.000","null","null","null","null"
"FF","2017-04-25","93.6","-2.0178","5.3597","Chris Iannetta",622534,611093,"null","ball",,,,,"14","null","R","R","R","ARI","SD","B","null","null",2,1,2017,"0.6102","1.0694","1.3294","2.0272","null","null","null",0,9,"Top","null","null",,,455104,,"170426_043706",,,,,,,"3.7788","1.8896","null","null","null","92.5920","2395","5.6100",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"54.8894","0.000","0.000","null","null","null","null"
"FF","2017-04-25","92.2","-2.1349","5.3309","Chris Iannetta",622534,611093,"null","called_strike",,,,,"14","null","R","R","R","ARI","SD","S","null","null",2,0,2017,"0.6859","1.1136","0.9443","2.5952","null","null","null",0,9,"Top","null","null",,,455104,,"170426_043644",,,,,,,"3.6540","1.7022","null","null","null","91.0730","2309","5.5810",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"54.9189","0.000","0.000","null","null","null","null"
"FF","2017-04-25","91.9","-1.9693","5.3392","Chris Iannetta",622534,611093,"null","ball",,,,,"3","null","R","R","R","ARI","SD","B","null","null",1,0,2017,"0.4099","1.3118","0.3825","3.2969","null","null","null",0,9,"Top","null","null",,,455104,,"170426_043630",,,,,,,"3.9017","1.8876","null","null","null","90.6680","2343","5.5940",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"54.9058","0.000","0.000","null","null","null","null"
"FF","2017-04-25","93.7","-1.8447","5.3250","Chris Iannetta",622534,611093,"null","ball",,,,,"11","null","R","R","R","ARI","SD","B","null","null",0,0,2017,"0.5293","1.2682","-0.3991","3.4288","null","null","null",0,9,"Top","null","null",,,455104,,"170426_043610",,,,,,,"3.1484","1.7452","null","null","null","92.2760","2366","5.5320",490400,611093,455104,502671,592273,518614,605113,630111,571757,543302,"54.9673","0.000","0.000","null","null","null","null"
"SI","2017-04-25","93.2","1.6032","6.0599","Chris Iannetta",642707,605177,"field_out","hit_into_play",,,,,"9","Allen Cordoba grounds out, shortstop Nick Ahmed to first baseman Paul Goldschmidt.  ","R","R","L","ARI","SD","X","6","ground_ball",3,2,2017,"-1.0579","0.6833","0.6760","2.0920","null","null","596143.00",2,8,"Top","124.64","144.99",,,455104,,"170426_041952",,,,,,,"3.9516","1.6828","4","95.4","-27.8370","93.1850","2151","6.1900",490400,605177,455104,502671,592273,518614,605113,630111,572041,571757,"54.3096","0.126","0.115","0.00",1,0,0
"SL","2017-04-25","82.3","1.7497","5.7559","Chris Iannetta",642707,605177,"null","blocked_ball",,,,,"13","null","R","R","L","ARI","SD","B","null","null",2,2,2017,"0.1874","-0.6233","-0.9616","-0.1829","null","null","596143.00",2,8,"Top","null","null",,,455104,,"170426_041917",,,,,,,"3.9516","1.8910","null","null","null","82.8740","2329","6.4700",490400,605177,455104,502671,592273,518614,605113,630111,572041,571757,"54.0294","0.000","0.000","null","null","null","null"
"SL","2017-04-25","81.3","1.8619","5.8606","Chris Iannetta",642707,605177,"null","foul",,,,,"8","null","R","R","L","ARI","SD","S","null","null",2,2,2017,"0.4604","-0.4401","-0.0879","1.9076","null","null","596143.00",2,8,"Top","null","null",,,455104,,"170426_041846",,,,,,,"3.9516","1.6828","null","null","null","81.2870","2396","6.0850",490400,605177,455104,502671,592273,518614,605113,630111,572041,571757,"54.4148","0.000","0.000","null","null","null","null"
"SI","2017-04-25","93.9","1.6518","5.9113","Chris Iannetta",642707,605177,"null","ball",,,,,"14","null","R","R","L","ARI","SD","B","null","null",1,2,2017,"-1.1380","0.4935","0.8851","1.5225","null","null","596143.00",2,8,"Top","null","null",,,455104,,"170426_041829",,,,,,,"3.9100","1.9534","null","null","null","93.9820","2062","6.1730",490400,605177,455104,502671,592273,518614,605113,630111,572041,571757,"54.3269","0.000","0.000","null","null","null","null"
"SI","2017-04-25","92.6","1.7824","5.9411","Chris Iannetta",642707,605177,"null","foul",,,,,"5","null","R","R","L","ARI","SD","S","null","null",1,1,2017,"-1.3190","0.5967","-0.1732","2.4192","null","null","596143.00",2,8,"Top","null","null",,,455104,,"170426_041758",,,,,,,"3.9532","1.6846","null","null","null","92.3430","2056","6.2560",490400,605177,455104,502671,592273,518614,605113,630111,572041,571757,"54.2431","0.000","0.000","null","null","null","null"
"SL","2017-04-25","79.6","1.7074","5.8029","Chris Iannetta",642707,605177,"null","ball",,,,,"13","null","R","R","L","ARI","SD","B","null","null",0,1,2017,"-0.0294","-0.2644","-0.5921","1.1898","null","null","596143.00",2,8,"Top","null","null",,,455104,,"170426_041738",,,,,,,"3.9964","1.9362","null","null","null","78.7060","2285","6.0440",490400,605177,455104,502671,592273,518614,605113,630111,572041,571757,"54.4558","0.000","0.000","null","null","null","null"
